,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,VCH,VCD,VCA,MW,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,DC,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
1176,H,1.0,0.0,14.0,9.0,7.0,6.0,13.0,15.0,7.0,6.0,2.0,3.0,0.0,1.0,1.8,3.75,4.75,1.8,3.35,4.65,1.75,3.3,4.2,1.8,3.4,4.5,1.85,3.6,4.8,15.0,D,L,D,L,W,L,L,D,L,L,2,0,0,0,0,0,0,0,0,0.26666666666666666,-0.7333333333333333,0.6,0.26666666666666666,1.0
1177,A,1.0,0.0,16.0,7.0,7.0,2.0,15.0,7.0,6.0,3.0,2.0,0.0,0.0,0.0,1.73,3.3,2.88,1.7,3.15,2.6,1.75,3.1,2.55,1.7,3.2,2.6,1.75,3.3,2.8,15.0,W,L,L,D,W,W,W,W,D,W,-2,0,0,0,0,1,0,0,0,0.4,0.3333333333333333,-0.4666666666666667,0.0,6.0
1178,D,0.0,1.0,18.0,10.0,7.0,5.0,7.0,16.0,9.0,2.0,0.0,1.0,0.0,0.0,1.25,3.4,3.5,1.22,3.15,3.15,1.27,3.1,3.1,1.22,3.2,3.2,1.25,3.4,3.4,15.0,D,W,W,D,W,L,L,D,W,L,2,0,0,0,0,0,0,0,0,-0.2,-0.06666666666666667,1.0666666666666667,0.3333333333333333,-6.0
1179,H,0.0,0.0,11.0,12.0,5.0,6.0,9.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,2.2,3.3,2.5,2.1,3.15,2.5,2.1,3.1,2.55,2.0,3.2,2.5,2.2,3.3,2.5,15.0,L,W,L,D,W,D,L,W,D,L,1,0,0,0,0,0,0,0,0,0.6,-0.3333333333333333,0.4666666666666667,-0.26666666666666666,-11.0
1180,A,0.0,0.0,10.0,21.0,2.0,8.0,12.0,5.0,10.0,17.0,1.0,1.0,0.0,0.0,3.6,5.0,1.3,3.9,5.0,1.25,3.6,4.2,1.33,3.2,4.33,1.29,3.6,5.0,1.3,16.0,L,D,L,D,L,W,L,W,D,L,2,0,0,0,0,0,0,0,0,-0.5625,-0.3125,-1.5,-0.4375,3.0
1181,A,3.0,1.0,11.0,12.0,6.0,5.0,6.0,18.0,6.0,3.0,0.0,2.0,0.0,0.0,3.3,3.4,1.8,3.15,3.45,1.65,3.0,3.3,1.7,2.75,3.3,1.67,3.2,3.5,1.73,16.0,W,L,W,D,L,W,W,W,W,W,-1,0,0,0,0,1,0,0,0,-0.25,0.3125,-1.0,0.125,14.0
1182,D,1.0,0.0,12.0,10.0,8.0,1.0,6.0,17.0,9.0,3.0,2.0,2.0,0.0,0.0,2.6,3.6,4.33,2.6,3.25,4.2,2.5,3.2,3.8,2.6,3.2,4.33,2.65,3.4,4.2,16.0,D,L,D,W,D,D,W,L,W,L,-1,0,0,0,0,0,0,0,0,-0.25,0.6875,0.1875,0.3125,8.0
1183,H,1.0,0.0,6.0,14.0,5.0,7.0,20.0,9.0,3.0,7.0,3.0,1.0,0.0,0.0,2.88,3.3,2.2,2.6,3.2,2.05,2.7,3.1,2.1,2.75,3.1,2.1,2.9,3.25,2.2,16.0,D,D,D,L,D,D,L,W,L,D,0,0,0,0,0,0,0,0,0,0.1875,-0.25,0.4375,-0.1875,5.0
1184,H,0.0,1.0,27.0,14.0,15.0,9.0,8.0,9.0,10.0,5.0,1.0,4.0,0.0,0.0,1.14,3.3,2.25,1.15,3.15,2.15,1.2,3.1,2.2,1.17,3.2,2.25,1.14,3.3,2.25,16.0,W,L,W,L,D,W,W,L,L,L,-2,0,0,0,0,0,0,0,0,1.0,-0.3125,1.0625,0.4375,-14.0
1185,D,0.0,0.0,10.0,10.0,5.0,5.0,7.0,17.0,2.0,5.0,1.0,2.0,0.0,0.0,3.4,3.4,2.4,3.3,3.15,2.5,3.2,3.2,2.3,3.1,3.2,2.25,3.4,3.3,2.4,16.0,D,D,D,W,D,L,L,D,W,W,0,0,0,0,0,0,0,0,0,0.0,-0.75,-0.1875,-0.125,-6.0
1186,A,0.0,0.0,8.0,12.0,6.0,4.0,16.0,9.0,1.0,11.0,3.0,0.0,0.0,0.0,4.0,3.8,1.57,3.8,3.45,1.6,3.6,3.5,1.65,3.3,3.5,1.57,3.8,3.6,1.6,16.0,W,D,L,D,D,W,W,L,W,L,1,0,0,0,0,0,0,0,0,0.375,-0.25,-0.375,0.3125,-1.0
1187,D,0.0,0.0,17.0,9.0,9.0,6.0,7.0,5.0,8.0,8.0,2.0,0.0,0.0,0.0,5.0,3.3,2.1,4.4,3.3,1.85,4.0,3.2,1.9,3.75,3.2,2.0,5.0,3.25,2.1,16.0,L,W,L,D,L,D,L,W,D,L,2,0,0,0,0,0,0,0,0,-0.8125,0.375,-0.6875,-0.4375,10.0
1188,A,0.0,0.0,7.0,14.0,3.0,6.0,7.0,9.0,5.0,5.0,1.0,1.0,0.0,0.0,12.0,3.5,1.91,10.0,3.2,1.9,8.0,3.2,1.9,8.5,3.25,1.95,11.0,3.3,2.0,16.0,D,L,W,W,D,L,L,W,D,W,2,0,0,0,0,0,0,0,0,-0.0625,0.375,0.0,-0.1875,-1.0
1189,H,0.0,3.0,12.0,11.0,4.0,6.0,9.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,1.57,3.3,3.3,1.6,3.15,3.15,1.65,3.1,3.0,1.57,3.2,2.75,1.6,3.3,3.2,16.0,D,W,D,W,W,L,L,W,L,W,0,0,0,0,0,0,0,0,0,-0.25,-0.25,0.5,-0.4375,-10.0
1190,D,0.0,0.0,10.0,17.0,6.0,7.0,9.0,10.0,6.0,8.0,2.0,1.0,0.0,0.0,1.73,3.25,2.38,1.65,3.15,2.2,1.7,3.2,2.3,1.67,3.3,2.4,1.65,3.2,2.35,17.0,W,W,D,D,D,D,W,D,W,L,0,0,0,0,0,0,0,0,0,-0.23529411764705882,0.11764705882352941,0.6470588235294118,0.29411764705882354,-14.0
1191,A,1.0,1.0,15.0,12.0,7.0,7.0,5.0,18.0,7.0,10.0,1.0,2.0,0.0,0.0,2.8,3.25,2.62,2.5,3.15,2.6,2.6,3.1,2.4,2.7,3.3,2.62,2.7,3.25,2.65,17.0,D,L,L,W,W,L,D,D,L,W,3,0,0,0,0,0,0,0,0,0.5882352941176471,0.4117647058823529,-0.4117647058823529,-0.11764705882352941,4.0
1192,D,0.0,1.0,9.0,11.0,7.0,4.0,8.0,13.0,6.0,8.0,1.0,1.0,1.0,0.0,3.1,4.75,1.33,3.05,5.0,1.25,2.7,4.4,1.3,2.9,5.0,1.3,3.1,5.0,1.3,17.0,L,W,D,W,L,L,D,L,W,W,3,0,0,0,0,0,0,0,0,-0.23529411764705882,0.47058823529411764,-0.5882352941176471,-0.23529411764705882,10.0
1193,D,0.0,0.0,12.0,9.0,4.0,6.0,17.0,2.0,3.0,6.0,1.0,1.0,0.0,0.0,4.75,3.25,2.88,4.4,3.15,2.95,4.2,3.1,2.8,4.5,3.2,2.88,5.0,3.3,2.9,17.0,D,D,D,D,W,D,L,D,D,W,0,0,0,0,0,0,0,0,0,-0.5882352941176471,-0.11764705882352941,-0.23529411764705882,-0.058823529411764705,1.0
1194,H,0.0,1.0,2.0,14.0,2.0,8.0,8.0,11.0,1.0,3.0,0.0,1.0,0.0,0.0,23.0,3.25,2.62,15.0,3.15,2.5,11.0,3.2,2.5,19.0,3.2,2.6,17.0,3.25,2.65,17.0,L,D,L,L,L,L,W,L,L,L,-1,0,0,0,0,0,0,1,0,-0.35294117647058826,-0.7058823529411765,0.35294117647058826,0.11764705882352941,-3.0
1195,D,0.0,0.0,17.0,15.0,12.0,12.0,16.0,9.0,5.0,14.0,0.0,1.0,0.0,0.0,2.62,3.5,1.83,2.6,3.25,1.8,2.55,3.2,1.85,2.6,3.5,1.8,2.5,3.6,1.8,17.0,W,D,L,W,W,W,L,D,W,W,-1,0,0,0,0,0,0,0,0,0.47058823529411764,1.0,-0.9411764705882353,-0.11764705882352941,10.0
1196,H,0.0,0.0,10.0,7.0,4.0,3.0,13.0,11.0,3.0,5.0,2.0,2.0,0.0,0.0,11.0,3.5,5.5,10.0,3.4,5.0,8.5,3.4,4.3,11.0,3.5,5.5,11.0,3.5,5.5,17.0,L,L,W,L,W,L,D,L,D,L,1,0,0,0,0,0,0,1,1,-0.29411764705882354,-0.47058823529411764,0.5294117647058824,0.47058823529411764,7.0
1197,D,2.0,0.0,11.0,11.0,7.0,4.0,16.0,13.0,2.0,7.0,1.0,2.0,0.0,0.0,1.53,3.25,2.75,1.45,3.15,2.5,1.55,3.1,2.55,1.5,3.2,2.7,1.55,3.25,2.7,17.0,W,L,L,D,D,W,W,D,W,L,0,0,0,0,0,0,0,0,0,0.4117647058823529,-0.17647058823529413,1.0588235294117647,0.29411764705882354,-8.0
1198,A,0.0,2.0,6.0,9.0,3.0,6.0,12.0,10.0,5.0,6.0,2.0,0.0,0.0,0.0,2.75,3.5,1.8,2.6,3.3,1.75,2.5,3.3,1.75,2.7,3.5,1.8,2.7,3.5,1.75,17.0,D,D,W,D,D,D,D,D,W,L,3,0,0,0,0,0,0,0,0,0.29411764705882354,0.058823529411764705,0.23529411764705882,0.29411764705882354,-4.0
1199,H,0.0,0.0,7.0,12.0,3.0,4.0,11.0,17.0,5.0,3.0,2.0,1.0,0.0,0.0,5.5,3.5,4.75,5.0,3.3,4.4,4.3,3.3,4.2,5.5,3.5,4.5,5.5,3.5,5.0,17.0,L,D,L,D,L,W,L,L,L,D,0,0,0,1,1,0,0,0,0,-0.47058823529411764,-0.5882352941176471,-0.4117647058823529,-0.35294117647058826,-11.0
1200,H,1.0,0.0,9.0,18.0,5.0,6.0,16.0,15.0,3.0,8.0,1.0,4.0,0.0,0.0,5.5,3.2,2.05,5.0,3.25,1.9,4.7,3.2,2.0,5.5,3.3,2.0,5.5,3.4,2.0,18.0,L,L,L,D,W,W,W,D,L,D,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.16666666666666666,0.0,0.0,8.0
1201,H,1.0,1.0,19.0,8.0,13.0,3.0,12.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,2.2,3.6,4.5,2.1,3.3,4.4,2.1,3.2,4.0,2.2,3.5,5.0,2.1,3.5,5.0,18.0,W,D,D,L,D,D,D,L,D,D,5,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.3333333333333333,0.2777777777777778,0.2222222222222222,4.0
1202,A,2.0,3.0,9.0,16.0,3.0,10.0,8.0,8.0,4.0,1.0,3.0,1.0,0.0,0.0,10.0,3.4,2.0,9.0,3.15,2.0,8.5,3.2,2.0,10.0,3.3,2.15,10.0,3.3,2.0,18.0,D,W,W,L,D,L,D,L,D,W,0,0,0,0,0,0,0,0,0,0.0,-0.2222222222222222,0.3333333333333333,0.05555555555555555,3.0
1203,A,1.0,2.0,4.0,16.0,2.0,7.0,20.0,7.0,4.0,10.0,2.0,0.0,0.0,0.0,15.0,3.6,1.67,11.0,3.4,1.65,9.5,3.4,1.65,15.0,3.5,1.67,15.0,3.6,1.65,18.0,D,W,L,W,D,D,W,D,D,W,1,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.2777777777777778,-0.8333333333333334,-0.2777777777777778,4.0
1204,D,1.0,2.0,17.0,22.0,11.0,10.0,11.0,12.0,10.0,8.0,1.0,3.0,0.0,0.0,1.8,5.0,1.33,1.75,4.5,1.3,1.8,4.4,1.3,1.73,4.6,1.33,1.75,4.8,1.33,18.0,D,D,W,W,W,D,L,D,L,W,4,0,0,0,0,0,0,0,0,0.3888888888888889,-0.16666666666666666,-0.4444444444444444,-0.1111111111111111,-1.0
1205,H,0.0,0.0,10.0,11.0,5.0,6.0,5.0,10.0,5.0,4.0,1.0,1.0,0.0,0.0,3.4,3.5,4.5,3.75,3.25,4.2,3.3,3.2,3.8,3.8,3.5,4.5,3.6,3.6,4.35,18.0,W,D,D,W,D,L,D,W,D,L,1,0,0,0,0,0,0,0,0,0.2222222222222222,0.2777777777777778,0.16666666666666666,0.0,1.0
1206,H,0.0,0.0,14.0,7.0,6.0,4.0,14.0,10.0,11.0,5.0,2.0,0.0,0.0,0.0,3.8,3.4,2.0,3.5,3.15,2.05,3.3,3.2,2.0,3.4,3.3,2.05,3.8,3.4,2.0,18.0,L,L,D,D,L,L,L,W,L,D,1,0,0,1,0,0,0,0,0,-0.6666666666666666,0.5555555555555556,-0.16666666666666666,-0.2222222222222222,9.0
1207,D,0.0,0.0,11.0,19.0,4.0,12.0,7.0,13.0,7.0,9.0,1.0,3.0,0.0,0.0,3.8,5.5,1.25,3.4,5.25,1.22,3.3,4.8,1.25,3.6,5.5,1.22,3.75,5.8,1.22,18.0,W,D,L,W,W,L,L,D,D,W,-1,0,0,0,0,0,0,0,0,0.3888888888888889,0.3888888888888889,-0.6666666666666666,-0.05555555555555555,3.0
1208,D,2.0,1.0,16.0,17.0,7.0,11.0,7.0,11.0,10.0,10.0,0.0,1.0,0.0,0.0,1.67,3.6,1.8,1.65,3.3,1.75,1.65,3.2,1.8,1.67,3.5,1.73,1.65,3.5,1.75,18.0,W,D,W,W,D,W,D,L,W,L,-2,0,0,0,0,0,0,0,0,-0.2777777777777778,0.3888888888888889,0.16666666666666666,0.2222222222222222,3.0
1209,H,0.0,0.0,19.0,14.0,12.0,6.0,13.0,14.0,9.0,11.0,3.0,2.0,0.0,0.0,1.25,3.4,3.8,1.22,3.15,3.5,1.25,3.2,3.3,1.22,3.3,3.4,1.22,3.3,3.8,18.0,D,L,W,D,L,L,D,L,W,L,-1,0,0,0,0,0,0,1,0,0.3888888888888889,-0.6666666666666666,1.2777777777777777,0.3888888888888889,-16.0
1210,H,1.0,2.0,10.0,19.0,6.0,10.0,17.0,14.0,1.0,6.0,3.0,1.0,0.0,0.0,3.0,3.25,2.2,2.85,3.15,2.25,2.8,3.1,2.1,3.1,3.2,2.2,2.9,3.3,2.1,19.0,D,W,D,L,W,L,D,W,D,W,2,0,0,0,0,0,0,0,0,-0.21052631578947367,0.15789473684210525,1.0,-0.10526315789473684,-12.0
1211,H,0.0,1.0,11.0,14.0,7.0,8.0,9.0,20.0,7.0,6.0,1.0,3.0,0.0,1.0,2.25,3.25,2.1,2.15,3.2,1.95,2.3,3.1,2.1,2.25,3.2,2.1,2.25,3.3,2.0,19.0,L,L,L,D,D,W,L,D,W,D,0,0,0,0,0,0,0,0,0,0.5263157894736842,0.0,-0.3157894736842105,-0.10526315789473684,-9.0
1212,A,0.0,0.0,12.0,10.0,5.0,8.0,7.0,16.0,4.0,6.0,2.0,0.0,0.0,0.0,3.5,3.6,5.0,3.25,3.35,4.7,3.2,3.3,4.2,3.4,3.6,5.0,3.5,3.5,5.0,19.0,L,D,D,W,L,L,D,W,L,L,0,0,0,0,0,0,0,0,0,-0.3157894736842105,0.3684210526315789,-0.47368421052631576,-0.2631578947368421,8.0
1213,A,1.0,0.0,8.0,17.0,5.0,13.0,16.0,7.0,3.0,7.0,1.0,2.0,0.0,0.0,3.4,3.4,3.0,2.95,3.15,2.95,3.2,3.1,2.8,3.4,3.25,3.0,3.4,3.3,2.9,19.0,L,L,L,D,D,L,W,D,D,W,-2,0,0,0,0,0,0,0,0,0.21052631578947367,-0.3684210526315789,0.05263157894736842,0.0,-2.0
1214,A,0.0,0.0,14.0,28.0,4.0,13.0,11.0,10.0,7.0,8.0,2.0,2.0,0.0,0.0,4.5,6.5,1.2,4.2,5.75,1.18,3.6,4.8,1.25,4.5,6.0,1.2,4.35,6.5,1.18,19.0,L,W,D,W,D,D,D,W,W,W,1,0,0,0,0,0,0,0,0,-0.5263157894736842,1.0,-1.105263157894737,-0.3684210526315789,17.0
1215,D,1.0,3.0,15.0,10.0,6.0,9.0,10.0,13.0,6.0,3.0,1.0,0.0,0.0,0.0,3.75,3.5,1.83,3.65,3.25,1.8,3.2,3.2,1.9,3.6,3.4,1.83,3.8,3.5,1.8,19.0,W,W,W,L,L,L,L,L,L,L,0,0,0,1,0,0,0,1,0,-0.15789473684210525,-0.5263157894736842,0.2631578947368421,0.15789473684210525,8.0
1216,D,1.0,0.0,11.0,10.0,6.0,7.0,7.0,11.0,7.0,2.0,2.0,1.0,0.0,0.0,3.0,3.6,5.0,2.8,3.4,4.5,2.7,3.3,4.2,2.8,3.4,4.6,2.7,3.7,4.5,19.0,L,D,D,W,W,D,L,D,W,D,4,0,0,0,0,0,0,0,0,0.3157894736842105,-0.15789473684210525,-0.3157894736842105,0.0,-6.0
1217,H,1.0,1.0,11.0,7.0,5.0,4.0,14.0,9.0,7.0,4.0,2.0,3.0,0.0,0.0,2.25,3.4,2.37,2.3,3.15,2.35,2.1,3.1,2.4,2.2,3.3,2.5,2.25,3.4,2.5,19.0,W,W,W,W,L,D,W,D,W,D,5,0,0,0,0,0,0,0,0,-0.21052631578947367,0.21052631578947367,0.3157894736842105,0.15789473684210525,2.0
1218,H,1.0,1.0,6.0,8.0,3.0,5.0,14.0,16.0,2.0,3.0,3.0,1.0,1.0,0.0,2.4,3.25,3.4,2.3,3.15,2.95,2.3,3.1,3.2,2.38,3.2,3.4,2.4,3.3,3.4,19.0,D,L,D,L,W,D,W,W,L,D,1,0,0,0,0,0,0,0,0,0.21052631578947367,0.21052631578947367,0.47368421052631576,0.15789473684210525,-5.0
1219,D,3.0,0.0,10.0,11.0,9.0,7.0,13.0,9.0,3.0,7.0,0.0,1.0,0.0,0.0,1.83,3.3,2.25,1.8,3.2,2.15,1.9,3.1,2.3,1.83,3.25,2.25,1.8,3.25,2.25,19.0,W,L,L,L,L,D,L,L,L,W,1,0,0,1,0,0,0,0,0,-0.5263157894736842,0.5263157894736842,-0.21052631578947367,-0.05263157894736842,-2.0
1220,A,0.0,1.0,4.0,10.0,2.0,7.0,12.0,13.0,3.0,7.0,3.0,3.0,0.0,0.0,12.0,3.25,3.4,11.0,3.15,3.25,8.0,3.1,3.2,11.0,3.25,3.2,10.0,3.25,3.4,20.0,L,W,W,W,L,W,L,L,W,W,1,0,0,0,0,0,0,0,0,0.1,-0.15,-0.4,-0.3,2.0
1221,H,0.0,0.0,11.0,13.0,6.0,8.0,14.0,5.0,8.0,5.0,1.0,0.0,0.0,0.0,2.87,3.25,2.25,2.45,3.15,2.1,2.7,3.1,2.2,2.75,3.2,2.3,2.8,3.25,2.25,20.0,W,D,D,W,W,W,L,L,W,L,-1,0,0,0,0,0,0,0,0,0.4,-0.2,0.5,0.15,-10.0
1222,D,1.0,2.0,5.0,23.0,2.0,15.0,9.0,7.0,1.0,7.0,1.0,1.0,0.0,0.0,6.5,7.5,1.14,6.0,6.0,1.15,5.0,6.0,1.15,6.5,6.5,1.17,6.0,7.5,1.15,20.0,D,W,D,D,W,D,D,W,D,L,0,0,0,0,0,0,0,0,0,-0.25,0.4,-0.8,-0.05,15.0
1223,A,0.0,1.0,5.0,18.0,3.0,8.0,11.0,7.0,4.0,16.0,3.0,1.0,1.0,0.0,3.25,4.5,1.33,2.85,4.85,1.25,3.2,4.2,1.33,3.3,4.2,1.36,3.25,4.6,1.33,20.0,L,W,W,D,W,D,D,W,D,D,2,0,0,0,0,0,0,0,0,0.1,-0.1,-1.15,-0.05,8.0
1224,H,0.0,0.0,6.0,14.0,2.0,7.0,7.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,21.0,3.6,1.72,16.0,3.4,1.72,13.0,3.3,1.75,19.0,3.4,1.8,17.0,3.7,1.75,20.0,L,D,W,L,L,D,D,W,L,L,2,0,0,0,0,0,0,0,0,-0.65,0.3,-0.1,-0.05,7.0
1225,H,1.0,0.0,16.0,6.0,9.0,3.0,9.0,13.0,5.0,6.0,3.0,4.0,0.0,1.0,3.4,5.0,12.0,3.5,4.5,9.0,3.3,4.4,8.5,3.3,4.5,11.0,3.3,5.0,11.0,20.0,W,L,L,L,D,D,L,D,D,D,0,0,0,0,0,0,0,0,0,-0.15,-0.7,0.25,0.1,-8.0
1226,H,1.0,0.0,14.0,7.0,11.0,5.0,14.0,28.0,6.0,5.0,3.0,5.0,0.0,0.0,2.2,3.3,2.5,2.2,3.15,2.65,2.1,3.1,2.4,2.2,3.2,2.6,2.2,3.3,2.5,20.0,W,L,W,L,W,D,D,L,W,D,0,0,0,0,0,0,0,0,0,0.95,-0.45,1.2,0.55,-12.0
1227,A,0.0,0.0,15.0,13.0,11.0,9.0,14.0,10.0,10.0,7.0,4.0,4.0,0.0,0.0,4.5,3.3,2.5,4.25,3.15,2.5,4.2,3.0,2.5,4.6,3.2,2.5,4.5,3.3,2.5,20.0,L,D,L,W,D,W,W,W,D,D,0,0,0,0,0,0,0,0,0,-0.05,-0.05,-0.55,-0.3,12.0
1228,H,1.0,0.0,8.0,4.0,6.0,2.0,10.0,12.0,6.0,3.0,4.0,3.0,0.0,0.0,2.87,4.5,12.0,2.6,4.85,11.0,2.7,4.2,8.0,2.88,4.2,11.0,2.8,4.6,10.0,20.0,D,L,D,W,D,L,W,L,W,W,1,0,0,0,0,0,0,0,0,0.2,0.1,0.6,0.15,-13.0
1229,H,0.0,0.0,13.0,6.0,9.0,2.0,10.0,7.0,7.0,5.0,4.0,0.0,0.0,0.0,2.5,7.5,21.0,2.5,6.0,16.0,2.5,6.0,13.0,2.5,6.5,19.0,2.5,7.5,17.0,20.0,D,L,W,W,W,L,W,D,D,L,-2,0,0,0,0,0,0,0,0,-0.05,-0.65,1.0,0.35,-12.0
1230,H,2.0,0.0,10.0,8.0,6.0,3.0,6.0,11.0,8.0,9.0,1.0,1.0,0.0,0.0,1.8,3.6,4.33,1.7,3.35,4.0,1.75,3.2,3.3,1.8,3.3,4.0,1.8,3.4,4.0,21.0,W,L,W,L,D,L,W,D,L,W,0,0,0,0,0,0,0,0,0,0.5238095238095238,-0.19047619047619047,0.38095238095238093,0.2857142857142857,-13.0
1231,D,0.0,0.0,7.0,8.0,2.0,5.0,17.0,10.0,4.0,2.0,0.0,4.0,0.0,0.0,19.0,3.6,5.0,12.0,3.3,4.75,9.5,3.3,4.2,15.0,3.5,4.5,15.0,3.4,4.7,21.0,L,L,L,D,L,W,D,W,L,L,0,0,0,0,0,0,0,0,0,-0.42857142857142855,-0.19047619047619047,-0.09523809523809523,-0.2857142857142857,-2.0
1232,D,1.0,0.0,10.0,15.0,7.0,7.0,7.0,10.0,4.0,8.0,2.0,3.0,0.0,0.0,5.0,3.6,1.72,4.2,3.35,1.65,3.8,3.3,1.75,4.5,3.5,1.8,4.5,3.5,1.7,21.0,L,W,L,W,W,L,W,D,D,L,-1,0,0,0,0,0,0,0,0,0.047619047619047616,-0.09523809523809523,-0.14285714285714285,0.0,2.0
1233,D,1.0,2.0,8.0,17.0,5.0,12.0,13.0,11.0,4.0,9.0,3.0,1.0,1.0,0.0,5.5,3.6,1.8,5.0,3.4,1.75,4.2,3.2,1.85,4.5,3.75,1.73,5.5,3.5,1.8,21.0,L,W,L,W,L,D,D,D,D,W,0,0,0,0,0,0,0,0,0,-0.8571428571428571,0.09523809523809523,-1.1904761904761905,-0.42857142857142855,14.0
1234,H,1.0,0.0,9.0,19.0,6.0,14.0,9.0,8.0,4.0,7.0,0.0,2.0,0.0,0.0,1.2,3.75,1.61,1.2,3.7,1.5,1.22,3.5,1.6,1.22,3.6,1.57,1.2,3.6,1.6,21.0,W,D,W,W,W,D,W,D,D,W,3,0,0,0,0,0,0,0,0,0.9523809523809523,0.42857142857142855,0.23809523809523808,0.19047619047619047,-1.0
1235,H,0.0,0.0,13.0,4.0,5.0,3.0,13.0,12.0,8.0,4.0,3.0,2.0,0.0,1.0,2.5,3.4,2.2,2.3,3.3,2.0,2.4,3.1,2.2,2.4,3.4,2.2,2.4,3.25,2.2,21.0,W,L,W,D,W,L,W,D,L,W,1,0,0,0,0,0,0,0,0,-0.14285714285714285,0.23809523809523808,0.5238095238095238,0.3333333333333333,3.0
1236,H,1.0,0.0,9.0,13.0,6.0,5.0,9.0,13.0,4.0,8.0,0.0,3.0,0.0,0.0,1.2,3.25,2.5,1.2,3.15,2.3,1.22,3.1,2.4,1.22,3.3,2.4,1.2,3.3,2.4,21.0,W,W,W,W,W,W,W,W,D,L,-1,0,0,0,0,0,0,0,0,0.9523809523809523,-0.14285714285714285,0.7619047619047619,0.047619047619047616,-13.0
1237,H,1.0,1.0,11.0,10.0,6.0,7.0,14.0,7.0,4.0,4.0,2.0,2.0,0.0,0.0,2.62,3.6,5.0,2.45,3.4,4.2,2.3,3.2,3.8,2.5,3.75,4.5,2.5,3.5,4.5,21.0,D,L,D,L,W,W,L,W,L,D,-5,0,0,0,0,0,0,0,0,-0.3333333333333333,0.047619047619047616,-0.09523809523809523,-0.09523809523809523,-5.0
1238,A,0.0,1.0,14.0,9.0,8.0,6.0,14.0,9.0,8.0,4.0,2.0,0.0,0.0,0.0,2.3,6.0,1.2,2.1,5.5,1.2,2.1,5.0,1.22,2.25,4.8,1.22,2.2,6.5,1.2,21.0,L,W,L,W,W,W,L,W,L,D,3,0,0,0,0,0,0,0,0,0.0,0.9523809523809523,-1.1428571428571428,-0.47619047619047616,15.0
1239,H,0.0,1.0,19.0,8.0,14.0,5.0,8.0,13.0,7.0,4.0,2.0,3.0,0.0,1.0,1.61,3.6,5.5,1.5,3.35,5.0,1.6,3.3,4.2,1.57,3.5,4.5,1.6,3.5,5.5,21.0,D,L,W,L,D,L,D,D,W,D,-1,0,0,0,0,0,0,0,0,0.42857142857142855,-0.8571428571428571,1.0,0.3333333333333333,-16.0
1240,A,0.0,0.0,5.0,14.0,0.0,9.0,26.0,13.0,3.0,5.0,5.0,2.0,0.0,0.0,6.0,4.33,1.36,5.15,4.75,1.3,4.8,4.2,1.33,6.0,4.33,1.36,5.5,4.35,1.35,22.0,L,W,L,W,L,D,L,D,D,D,-1,0,0,0,0,0,0,0,0,-0.22727272727272727,0.3181818181818182,-0.6363636363636364,-0.36363636363636365,15.0
1241,H,0.0,0.0,10.0,13.0,3.0,3.0,12.0,9.0,2.0,6.0,1.0,3.0,1.0,0.0,2.0,6.0,15.0,1.85,5.5,12.0,1.9,5.0,10.0,1.95,4.8,10.0,2.0,6.5,15.0,22.0,W,L,D,W,W,W,L,W,L,W,1,0,0,0,0,1,0,0,0,0.5,-0.18181818181818182,-0.13636363636363635,-0.22727272727272727,-5.0
1242,A,0.0,2.0,10.0,21.0,5.0,13.0,13.0,12.0,7.0,10.0,4.0,1.0,0.0,0.0,3.4,4.33,1.4,3.25,4.65,1.3,2.9,4.0,1.4,3.5,4.2,1.4,3.4,4.2,1.4,22.0,D,W,L,W,D,D,W,W,W,W,0,0,0,0,0,0,0,0,0,-0.22727272727272727,0.09090909090909091,-0.9545454545454546,-0.22727272727272727,9.0
1243,H,0.0,1.0,9.0,9.0,6.0,3.0,17.0,11.0,7.0,2.0,1.0,0.0,0.0,0.0,9.0,3.2,2.25,8.5,3.15,2.1,6.5,3.2,2.2,9.0,3.2,2.15,9.5,3.3,2.1,22.0,L,D,W,L,L,L,W,L,L,D,-2,0,0,0,0,0,0,0,0,-0.6818181818181818,-0.4090909090909091,0.0,0.18181818181818182,5.0
1244,D,0.0,0.0,6.0,11.0,3.0,4.0,13.0,10.0,3.0,4.0,3.0,2.0,0.0,0.0,2.88,3.6,5.0,2.85,3.4,4.6,2.7,3.4,4.3,2.9,3.5,5.25,2.9,3.5,5.5,22.0,L,D,L,L,D,L,L,L,D,L,2,0,0,0,0,0,0,1,0,0.18181818181818182,0.18181818181818182,-0.13636363636363635,0.045454545454545456,3.0
